2023-07-03 05:19,1.088890,1.088970,1.088830,1.088950,10
2023-07-03 05:20,1.088950,1.088950,1.088840,1.088860,10
2023-07-03 05:21,1.088850,1.088930,1.088830,1.088930,10
2023-07-03 05:22,1.088940,1.088950,1.088810,1.088840,10
2023-07-03 05:23,1.088830,1.089010,1.088810,1.088950,10
2023-07-03 05:24,1.088950,1.089000,1.088900,1.088980,10
2023-07-03 05:25,1.088980,1.088980,1.088790,1.088900,10
2023-07-03 05:26,1.088890,1.088920,1.088840,1.088860,10
2023-07-03 05:27,1.088870,1.088940,1.088860,1.088930,10
2023-07-03 05:28,1.088930,1.089010,1.088920,1.088930,10
2023-07-03 05:29,1.088940,1.088940,1.088800,1.088800,10
2023-07-03 05:30,1.088810,1.088860,1.088770,1.088850,10
2023-07-03 05:31,1.088830,1.088830,1.088630,1.088630,10
2023-07-03 05:32,1.088640,1.088640,1.088510,1.088600,10
2023-07-03 05:33,1.088590,1.088780,1.088590,1.088680,10
2023-07-03 05:34,1.088670,1.088690,1.088430,1.088530,10
2023-07-03 05:35,1.088540,1.088590,1.088420,1.088470,10
2023-07-03 05:36,1.088460,1.088480,1.088430,1.088430,10
2023-07-03 05:37,1.088430,1.088430,1.088270,1.088330,10
2023-07-03 05:38,1.088330,1.088400,1.088310,1.088310,10
2023-07-03 05:39,1.088320,1.088330,1.088220,1.088320,10
2023-07-03 05:40,1.088300,1.088300,1.088050,1.088090,10
2023-07-03 05:41,1.088080,1.088140,1.088020,1.088040,10
2023-07-03 05:42,1.088030,1.088040,1.087890,1.087920,10
2023-07-03 05:43,1.087920,1.087930,1.087830,1.087920,10
2023-07-03 05:44,1.087920,1.087920,1.087800,1.087830,10
2023-07-03 05:45,1.087810,1.087810,1.087610,1.087670,10
2023-07-03 05:46,1.087650,1.087880,1.087600,1.087800,10
2023-07-03 05:47,1.087800,1.088010,1.087750,1.087960,10
2023-07-03 05:48,1.087980,1.088300,1.087980,1.088300,10
2023-07-03 05:49,1.088300,1.088370,1.088270,1.088370,10
2023-07-03 05:50,1.088360,1.088420,1.088350,1.088370,10
2023-07-03 05:51,1.088380,1.088600,1.088350,1.088600,10
2023-07-03 05:52,1.088620,1.088810,1.088620,1.088760,10
